SKU_ID,METADATA_NAME,METADATA_VALUE
2283169,form_eyes,Powder
2283169,color_eyes,Orange
2283170,color_eyes,Blue
2283170,form_eyes,Powder
2283170,finish_eyes,Shimmer
2283170,finish_eyes,Metallic
2283171,color_eyes,Red
2283171,finish_eyes,Shimmer
2283171,form_eyes,Powder
2283172,finish_eyes,Shimmer
2283172,color_eyes,Nude
2283172,form_eyes,Powder
2283175,color_eyes,Silver
2283175,form_eyes,Powder
2283175,finish_eyes,Shimmer
2283182,color_eyes,Black
2283182,ingredients,Cruelty-Free
2283182,finish_eyes,Matte
2283198,color,Blonde
2283198,finish,Matte
2283198,form,Gel
2283199,form,Gel
2283199,color,Brown
2283199,finish,Matte
2283200,form,Gel
2283200,color,Brown
2283200,finish,Matte
2283201,form,Gel
2283201,color,Brown
2283201,finish,Matte
2283202,color,Black
2283202,form,Gel
2283202,finish,Matte
2283207,form,Cream
2283207,finish,Matte
2283207,color,Black
2283237,coverage,Medium
2283237,skin type,Dry
2283237,skin type,Oily
2283237,skin type,Normal
2283237,finish,Natural
2283237,skin type,Combination
2283237,form,Cream
2283238,coverage_face,Medium
2283238,finish_face,Natural
2283238,form_face,Cream
2283238,skinType,Normal
2283239,coverage,Medium
2283239,skin type,Dry
2283239,skin type,Combination
2283239,skin type,Oily
2283239,form,Cream
2283239,finish,Natural
2283239,skin type,Normal
2283241,skinType,Normal
2283241,coverage_face,Light
2283241,form_face,Pressed Powder
2283241,finish_face,Matte
2283242,skinType,Normal
2283242,finish_face,Matte
2283242,coverage_face,Light
2283242,form_face,Pressed Powder
2283243,finish_face,Matte
2283243,form_face,Pressed Powder
2283243,skinType,Normal
2283243,coverage_face,Light
2283257,skin type,Oily
2283257,concerns,Acne & Blemishes
2283257,ingredients,Oil-Free
2283257,concerns,Oiliness
2283257,concerns,Blackheads & Visible Pores
2283257,skin type,Normal
2283257,skin type,Combination
2283277,form,Liquid
2283277,color,Pink
2283277,finish,High Shine
2283277,finish,Matte
2283278,form,Liquid
2283278,color,Purple
2283278,finish,High Shine
2283278,finish,Matte
2283281,finish,High Shine
2283281,color,Purple
2283281,form,Liquid
2283281,finish,Matte
2283282,finish,Matte
2283282,finish,High Shine
2283282,form,Liquid
2283282,color,Red
2283284,form,Liquid
2283284,color,Pink
2283284,finish,High Shine
2283284,finish,Matte
2283285,finish,High Shine
2283285,color,Pink
2283285,form,Liquid
2283285,finish,Matte
2283286,finish,High Shine
2283286,finish,Matte
2283286,color,Pink
2283286,form,Liquid
2283287,finish,High Shine
2283287,form,Liquid
2283287,color,Nude
2283287,finish,Matte
2283290,color,Red
2283290,form,Liquid
2283290,finish,High Shine
2283290,finish,Matte
2283291,form,Liquid
2283291,color,Pink
2283291,finish,High Shine
2283291,finish,Matte
2283292,color,Pink
2283292,finish,High Shine
2283292,finish,Matte
2283292,form,Liquid
2283296,finish,High Shine
2283296,color,Purple
2283296,form,Liquid
2283296,finish,Matte
2283297,finish,High Shine
2283297,color,Brown
2283297,form,Liquid
2283297,finish,Matte
2283310,coverage_face,Medium
2283310,finish_face,Matte
2283310,finish_face,Natural
2283310,form_face,Cream
2283310,spf,15 - 30
2283310,ingredients,Oil-Free
2283310,ingredients,Paraben-Free
2283310,ingredients,Silicone-Free
2283310,skinType,Normal
2283311,form_face,Cream
2283311,skinType,Normal
2283311,ingredients,Oil-Free
2283311,ingredients,Paraben-Free
2283311,ingredients,Silicone-Free
2283311,spf,15 - 30
2283311,coverage_face,Medium
2283311,finish_face,Matte
2283311,finish_face,Natural
2283312,spf,15 - 30
2283312,coverage_face,Medium
2283312,ingredients,Paraben-Free
2283312,ingredients,Oil-Free
2283312,ingredients,Silicone-Free
2283312,finish_face,Matte
2283312,finish_face,Natural
2283312,form_face,Cream
2283312,skinType,Normal
2283313,skinType,Normal
2283313,finish_face,Matte
2283313,finish_face,Natural
2283313,form_face,Cream
2283313,spf,15 - 30
2283313,ingredients,Silicone-Free
2283313,ingredients,Paraben-Free
2283313,ingredients,Oil-Free
2283313,coverage_face,Medium
2283315,coverage_face,Medium
2283315,spf,15 - 30
2283315,ingredients,Silicone-Free
2283315,ingredients,Paraben-Free
2283315,finish_face,Matte
2283315,skinType,Normal
2283315,form_face,Cream
2283315,finish_face,Natural
2283315,ingredients,Oil-Free
2283317,finish_face,Natural
2283317,form_face,Cream
2283317,finish_face,Matte
2283317,coverage_face,Medium
2283317,spf,15 - 30
2283317,ingredients,Silicone-Free
2283317,ingredients,Paraben-Free
2283317,ingredients,Oil-Free
2283317,skinType,Normal
2283317,skinType,All
2283357,concerns,Dryness
2283357,skin type,Sensitive
2283357,skin type,Dry
2283377,scent,Fresh
2283378,scent,Woody & Earthy
2283379,scent,Fresh
2283379,scent,Woody & Earthy
2283382,scent,Fruity & Citrus
2283382,scent,Fresh
2283389,skinType,Combination
2283389,skinType,Dry
2283389,skinType,Normal
2283389,ingredients,Mineral
2283389,ingredients,Gluten-Free
2283389,ingredients,Oil-Free
2283389,skinType,Oily
2283389,form_face,Cream
2283389,finish_face,Natural
2283389,coverage_face,Medium
2283389,coverage_face,Light
2283389,spf,15 - 30
2283389,ingredients,Vegan
2283389,ingredients,Sulfate-Free
2283389,ingredients,Cruelty-Free
2283389,ingredients,Paraben-Free
2283390,coverage_face,Light
2283390,coverage_face,Medium
2283390,finish_face,Natural
2283390,form_face,Cream
2283390,skinType,Oily
2283390,skinType,Combination
2283390,skinType,Dry
2283390,skinType,Normal
2283390,ingredients,Mineral
2283390,ingredients,Gluten-Free
2283390,ingredients,Oil-Free
2283390,ingredients,Cruelty-Free
2283390,ingredients,Paraben-Free
2283390,ingredients,Sulfate-Free
2283390,ingredients,Vegan
2283390,spf,15 - 30
2283391,coverage_face,Light
2283391,coverage_face,Medium
2283391,spf,15 - 30
2283391,ingredients,Vegan
2283391,ingredients,Sulfate-Free
2283391,ingredients,Paraben-Free
2283391,ingredients,Cruelty-Free
2283391,ingredients,Oil-Free
2283391,ingredients,Gluten-Free
2283391,ingredients,Mineral
2283391,skinType,Normal
2283391,skinType,Dry
2283391,skinType,Combination
2283391,skinType,Oily
2283391,form_face,Cream
2283391,finish_face,Natural
2283392,skinType,Oily
2283392,spf,15 - 30
2283392,ingredients,Sulfate-Free
2283392,ingredients,Paraben-Free
2283392,ingredients,Cruelty-Free
2283392,ingredients,Oil-Free
2283392,ingredients,Gluten-Free
2283392,ingredients,Mineral
2283392,skinType,Normal
2283392,form_face,Cream
2283392,finish_face,Natural
2283392,coverage_face,Medium
2283392,coverage_face,Light
2283392,skinType,Dry
2283392,skinType,Combination
2283392,ingredients,Vegan
2283393,ingredients,Sulfate-Free
2283393,ingredients,Vegan
2283393,spf,15 - 30
2283393,coverage_face,Light
2283393,coverage_face,Medium
2283393,finish_face,Natural
2283393,form_face,Cream
2283393,skinType,Oily
2283393,skinType,Combination
2283393,skinType,Dry
2283393,skinType,Normal
2283393,ingredients,Mineral
2283393,ingredients,Gluten-Free
2283393,ingredients,Oil-Free
2283393,ingredients,Cruelty-Free
2283393,ingredients,Paraben-Free
2283394,coverage_face,Light
2283394,spf,15 - 30
2283394,finish_face,Natural
2283394,form_face,Cream
2283394,skinType,Oily
2283394,skinType,Combination
2283394,skinType,Dry
2283394,skinType,Normal
2283394,ingredients,Mineral
2283394,ingredients,Gluten-Free
2283394,ingredients,Oil-Free
2283394,ingredients,Cruelty-Free
2283394,ingredients,Paraben-Free
2283394,ingredients,Sulfate-Free
2283394,ingredients,Vegan
2283394,coverage_face,Medium
2283395,coverage_face,Light
2283395,spf,15 - 30
2283395,finish_face,Natural
2283395,form_face,Cream
2283395,skinType,Oily
2283395,skinType,Combination
2283395,skinType,Dry
2283395,skinType,Normal
2283395,ingredients,Mineral
2283395,ingredients,Gluten-Free
2283395,ingredients,Oil-Free
2283395,ingredients,Cruelty-Free
2283395,ingredients,Paraben-Free
2283395,ingredients,Sulfate-Free
2283395,ingredients,Vegan
2283395,coverage_face,Medium
2283396,coverage_face,Medium
2283396,spf,15 - 30
2283396,form_face,Cream
2283396,coverage_face,Light
2283396,skinType,Oily
2283396,skinType,Combination
2283396,skinType,Dry
2283396,skinType,Normal
2283396,ingredients,Mineral
2283396,ingredients,Gluten-Free
2283396,ingredients,Oil-Free
2283396,ingredients,Cruelty-Free
2283396,ingredients,Paraben-Free
2283396,ingredients,Sulfate-Free
2283396,ingredients,Vegan
2283396,finish_face,Natural
2283397,ingredients,Oil-Free
2283397,ingredients,Gluten-Free
2283397,ingredients,Paraben-Free
2283397,ingredients,Sulfate-Free
2283397,ingredients,Vegan
2283397,spf,15 - 30
2283397,coverage_face,Light
2283397,coverage_face,Medium
2283397,finish_face,Natural
2283397,form_face,Cream
2283397,skinType,Oily
2283397,skinType,Combination
2283397,skinType,Dry
2283397,skinType,Normal
2283397,ingredients,Mineral
2283397,ingredients,Cruelty-Free
2283398,coverage_face,Light
2283398,spf,15 - 30
2283398,finish_face,Natural
2283398,form_face,Cream
2283398,skinType,Oily
2283398,skinType,Combination
2283398,skinType,Dry
2283398,skinType,Normal
2283398,ingredients,Mineral
2283398,ingredients,Gluten-Free
2283398,ingredients,Oil-Free
2283398,ingredients,Cruelty-Free
2283398,ingredients,Paraben-Free
2283398,ingredients,Sulfate-Free
2283398,ingredients,Vegan
2283398,coverage_face,Medium
2283420,type_brushesAndTools,Brushes For Face
2283420,purpose_brushesAndTools,Application
2283420,purpose_brushesAndTools,Blending
2283420,color_accessories,Black
2283449,color,Brown
2283449,finish,Cream
2283449,form,Stick
2283452,form,Stick
2283452,finish,Cream
2283452,color,Purple
2283453,finish,Cream
2283453,color,Pink
2283453,form,Stick
2283454,finish_lips,Cream
2283454,color_lips,Beige
2283454,form_lips,Stick
2283461,form,Pencil
2283461,color,Blonde
2283462,color,Brown
2283462,form,Pencil
2283463,color,Brown
2283463,form,Pencil
2283475,color,Nude
2283475,finish,Matte
2283475,form,Powder
2283475,finish,Shimmer
2283476,form,Powder
2283476,color,Nude
2283476,finish,Shimmer
2283476,finish,Matte
2283478,concerns,Acne & Blemishes
2283481,skinType,Normal
2283481,skinType,Combination
2283481,form_face,Liquid
2283481,ingredients,Oil-Free
2283481,coverage_face,Medium
2283481,finish_face,Matte
2283482,coverage_face,Medium
2283482,finish_face,Matte
2283482,form_face,Liquid
2283482,skinType,Combination
2283482,skinType,Normal
2283482,ingredients,Oil-Free
2283483,coverage_face,Medium
2283483,finish_face,Matte
2283483,form_face,Liquid
2283483,skinType,Combination
2283483,skinType,Normal
2283483,ingredients,Oil-Free
2283484,form_face,Liquid
2283484,ingredients,Oil-Free
2283484,skinType,Normal
2283484,skinType,Combination
2283484,finish_face,Matte
2283484,coverage_face,Medium
2283485,ingredients,Oil-Free
2283485,form_face,Liquid
2283485,skinType,Combination
2283485,skinType,Normal
2283485,finish_face,Matte
2283485,coverage_face,Medium
2283486,form_face,Liquid
2283486,ingredients,Oil-Free
2283486,skinType,Normal
2283486,skinType,Combination
2283486,finish_face,Matte
2283486,coverage_face,Medium
2283487,finish_face,Matte
2283487,ingredients,Oil-Free
2283487,skinType,Normal
2283487,skinType,Combination
2283487,form_face,Liquid
2283487,coverage_face,Medium
2283488,finish_face,Matte
2283488,skinType,Normal
2283488,ingredients,Oil-Free
2283488,skinType,Combination
2283488,form_face,Liquid
2283488,coverage_face,Medium
2283489,skinType,Normal
2283489,finish_face,Matte
2283489,coverage_face,Medium
2283489,form_face,Liquid
2283489,skinType,All
2283490,skinType,Normal
2283490,ingredients,Oil-Free
2283490,skinType,All
2283490,finish_face,Matte
2283490,form_face,Liquid
2283490,coverage_face,Medium
2283491,form_face,Liquid
2283491,skinType,Normal
2283491,ingredients,Oil-Free
2283491,coverage_face,Medium
2283491,finish_face,Matte
2283492,coverage_face,Medium
2283492,ingredients,Oil-Free
2283492,skinType,Normal
2283492,form_face,Liquid
2283492,finish_face,Matte
2283492,skinType,All
2283501,form_face,Liquid
2283501,skinType,Combination
2283501,skinType,Normal
2283501,ingredients,Oil-Free
2283502,form,Pressed Powder
2283502,coverage,Medium
2283502,ingredients,Oil-Free
2283502,skin type,Normal
2283502,finish,Matte
2283502,skin type,Combination
2283503,skin type,Combination
2283503,form,Pressed Powder
2283503,finish,Matte
2283503,skin type,Normal
2283503,ingredients,Oil-Free
2283503,coverage,Medium
2283505,skin type,Combination
2283505,coverage,Medium
2283505,ingredients,Oil-Free
2283505,form,Pressed Powder
2283505,finish,Matte
2283505,skin type,Normal
2283507,skin type,Dry
2283507,skin type,Combination
2283507,skin type,Normal
2283507,skin type,Oily
2283507,coverage,Light
2283507,finish,Matte
2283507,form,Pressed Powder
2283547,color,Black
2283547,ingredients,Gluten-Free
2283547,ingredients,Sulfate-Free
2283547,benefit,Volumizing
2283547,ingredients,Silicone-Free
2283547,ingredients,Paraben-Free
2283547,form,Liquid
2283547,ingredients,Oil-Free
2283549,color,Pink
2283549,purpose,Sharpening
2283593,color_nails,Pink
2283594,color_nails,Pink
2283596,color_nails,Blue
2283630,coverage_face,Full
2283630,finish_face,Illuminating
2283630,ingredients,Cruelty-Free
2283630,skinType,Normal
2283630,skinType,Dry
2283630,skinType,Combination
2283630,skinType,Oily
2283630,form_face,Cream
2283676,concerns_skin,Acne & Blemishes
2283676,skinType,Normal
2283681,concerns_hair,Oil Control
2283681,concerns_hair,Volume
2283681,concerns_hair,Thinning
2283682,concerns_hair,Oil Control
2283682,concerns_hair,Volume
2283682,concerns_hair,Thinning
2283708,scent,Warm & Spicy
2283708,scent,Fresh
2283709,concerns_hair,Frizz-Free
2283709,ingredients,Paraben-Free
2283709,concerns_hair,Curl Enhancing
2283709,concerns_hair,Damaged
2283709,ingredients,Sulfate-Free
2283710,concerns_hair,Curl Enhancing
2283710,concerns_hair,Damaged
2283710,ingredients,Paraben-Free
2283710,concerns_hair,Frizz-Free
2283711,ingredients,Paraben-Free
2283711,concerns_hair,Damaged
2283711,concerns_hair,Curl Enhancing
2283711,concerns_hair,Frizz-Free
2283711,form_hair,Cream
2283713,scent,Fresh
2283751,form_eyes,Cream
2283752,form_eyes,Cream
2283753,form_eyes,Cream
2283771,ingredients,Paraben-Free
2283771,concerns_hair,Heat Protection
2283771,concerns_hair,Damaged
2283771,concerns_hair,Dry Scalp
2283771,ingredients,Sulfate-Free
2283772,concerns_hair,Damaged
2283772,concerns_hair,Dry Scalp
2283772,ingredients,Paraben-Free
2283805,finish_face,Illuminating
2283805,form_face,Liquid
2283805,skinType,Normal
2283805,ingredients,Paraben-Free
2283805,ingredients,Sulfate-Free
2283811,skinType,Combination
2283811,concerns_skin,Dryness
2283811,concerns_skin,Anti-Aging
2283811,ingredients,Paraben-Free
2283811,ingredients,Silicone-Free
2283811,skinType,Dry
2283811,skinType,Normal
2283811,ingredients,Gluten-Free
2283811,ingredients,Vegan
2283811,ingredients,Cruelty-Free
2283811,ingredients,All Natural
2283814,ingredients,Vegan
2283814,ingredients,Silicone-Free
2283814,ingredients,Paraben-Free
2283814,ingredients,Cruelty-Free
2283814,ingredients,All Natural
2283814,ingredients,Gluten-Free
2283814,skinType,Normal
2283814,skinType,Dry
2283814,skinType,Combination
2283814,concerns_skin,Anti-Aging
2283814,concerns_skin,Dryness
2283861,skinType,Normal
2283861,concerns_skin,Dark Circles
2283861,concerns_skin,Anti-Aging
2283862,skinType,Normal
2283862,concerns_skin,Dryness
2283862,concerns_skin,Anti-Aging
2283862,ingredients,Oil-Free
2284012,concerns_hair,Dry Scalp
2284049,color_eyes,Grey
2284049,form_eyes,Pencil
2284049,finish_eyes,Matte
2284050,finish_eyes,Matte
2284050,form_eyes,Pencil
2284050,color_eyes,Nude
2284051,form_eyes,Pencil
2284051,finish_eyes,Matte
2284051,color_eyes,Brown
2284052,form_eyes,Pencil
2284052,finish_eyes,Matte
2284052,color_eyes,Brown
2284053,color_eyes,Brown
2284053,finish_eyes,Matte
2284053,form_eyes,Pencil
2284054,finish_eyes,Matte
2284054,form_eyes,Pencil
2284054,color_eyes,Brown
2284055,form_eyes,Pencil
2284055,finish_eyes,Matte
2284055,color_eyes,Brown
2284056,finish_eyes,Matte
2284056,color_eyes,Black
2284056,form_eyes,Pencil
2284057,finish,Matte
2284057,color,Blonde
2284057,form,Gel
2284058,finish,Matte
2284058,form,Gel
2284058,color,Brown
2284059,form,Gel
2284059,color,Brown
2284059,finish,Matte
2284060,color,Brown
2284060,form,Gel
2284060,finish,Matte
2284061,form,Gel
2284061,finish,Matte
2284061,color,Black
2284118,concerns,Dark Spots & Uneven Skin Tone
2284118,concerns,Fine Lines & Wrinkles
